"Hora","Dispositivo","Boleto","Evento Contador","Folio de corte","Dinero Total","Conteo Total","Subidas Totales","Bajadas Totales","Tipo Tarifa","Directo","Estudiantes","Tercera Edad","Local","Exactitud","Subidas","Bajadas"
"2023-04-02 18:26:18","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","95","130","","","","","","","0","1"
"2023-04-02 18:27:47","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","95","131","","","","","","","0","1"
"2023-04-02 18:28:45","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","95","132","","","","","","","0","1"
"2023-04-02 18:29:35","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","95","133","","","","","","","0","1"
"2023-04-02 18:30:06","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","95","134","","","","","","","0","1"
"2023-04-02 18:31:45","BIA","CORTE","","599","1572","88","","","","70","2","7","9","","",""
"2023-04-02 18:57:58","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","96","134","","","","","","","1","0"
"2023-04-02 19:03:32","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","97","134","","","","","","","1","0"
"2023-04-02 19:07:47","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","98","134","","","","","","","1","0"
"2023-04-02 19:09:12","BIA","REGISTRO","","","1592","89","","","","1","0","0","0","","",""
"2023-04-02 19:10:49","BIA","REGISTRO","","","1612","90","","","","1","0","0","0","","",""
"2023-04-02 19:10:50","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","99","134","","","","","","","1","0"
"2023-04-02 19:10:59","BIA","REGISTRO","","","1632","91","","","","1","0","0","0","","",""
"2023-04-02 19:11:00","BIA","REGISTRO","","","1652","92","","","","1","0","0","0","","",""
"2023-04-02 19:12:00","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","100","134","","","","","","","1","0"
"2023-04-02 19:12:03","BIA","REGISTRO","","","1667","93","","","","0","1","0","0","","",""
"2023-04-02 19:13:57","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","101","134","","","","","","","1","0"
"2023-04-02 19:14:01","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","102","134","","","","","","","1","0"
"2023-04-02 19:14:01","BIA","REGISTRO","","","1687","94","","","","1","0","0","0","","",""
"2023-04-02 19:14:18","BIA","REGISTRO","","","1727","96","","","","1","0","0","0","","",""
"2023-04-02 19:15:19","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","102","135","","","","","","","0","1"
"2023-04-02 19:15:19","BIA","REGISTRO","","","1747","97","","","","1","0","0","0","","",""
"2023-04-02 19:15:21","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","103","135","","","","","","","1","0"
"2023-04-02 19:15:22","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","103","136","","","","","","","0","1"
"2023-04-02 19:15:29","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","104","136","","","","","","","1","0"
"2023-04-02 19:15:31","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","105","136","","","","","","","1","0"
"2023-04-02 19:15:33","BIA","REGISTRO","","","1757","98","","","","0","0","1","0","","",""
"2023-04-02 19:15:34","BIA","REGISTRO","","","1767","99","","","","0","0","1","0","","",""
"2023-04-02 19:15:40","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","106","136","","","","","","","1","0"
"2023-04-02 19:15:43","BIA","REGISTRO","","","1787","100","","","","1","0","0","0","","",""
"2023-04-02 19:15:46","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","107","136","","","","","","","1","0"
"2023-04-02 19:15:48","BIA","REGISTRO","","","1797","101","","","","0","0","1","0","","",""
"2023-04-02 19:16:11","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","107","137","","","","","","","0","1"
"2023-04-02 19:16:14","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","108","137","","","","","","","1","0"
"2023-04-02 19:16:21","BIA","REGISTRO","","","1817","102","","","","1","0","0","0","","",""
"2023-04-02 19:16:22","BIA","REGISTRO","","","1857","104","","","","1","0","0","0","","",""
"2023-04-02 19:16:25","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","109","137","","","","","","","1","0"
"2023-04-02 19:16:31","BIA","REGISTRO","","","1877","105","","","","1","0","0","0","","",""
"2023-04-02 19:17:09","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","110","137","","","","","","","1","0"
"2023-04-02 19:17:09","BIA","REGISTRO","","","1897","106","","","","1","0","0","0","","",""
"2023-04-02 19:17:12","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","111","137","","","","","","","1","0"
"2023-04-02 19:17:16","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","112","137","","","","","","","1","0"
"2023-04-02 19:17:24","BIA","REGISTRO","","","1927","108","","","","1","0","0","0","","",""
"2023-04-02 19:17:25","BIA","REGISTRO","","","1947","109","","","","1","0","0","0","","",""
"2023-04-02 19:18:20","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","113","137","","","","","","","1","0"
"2023-04-02 19:18:20","BIA","REGISTRO","","","1967","110","","","","1","0","0","0","","",""
"2023-04-02 19:23:39","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","113","138","","","","","","","0","1"
"2023-04-02 19:23:43","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","113","140","","","","","","","0","1"
"2023-04-02 19:33:57","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","113","141","","","","","","","0","1"
"2023-04-02 19:34:11","BIA","REGISTRO","","","1975","111","","","","0","0","0","1","","",""
"2023-04-02 19:34:13","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","114","141","","","","","","","1","0"
"2023-04-02 19:34:18","BIA","REGISTRO","","","1991","113","","","","0","0","0","1","","",""
"2023-04-02 19:34:28","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","115","141","","","","","","","1","0"
"2023-04-02 19:34:38","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","115","142","","","","","","","0","1"
"2023-04-02 19:36:41","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","115","143","","","","","","","0","1"
"2023-04-02 19:36:43","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","115","144","","","","","","","0","1"
"2023-04-02 19:36:58","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","115","145","","","","","","","0","1"
"2023-04-02 19:37:11","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","115","146","","","","","","","0","1"
"2023-04-02 19:41:02","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","116","146","","","","","","","1","0"
